#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,Year
140.0,J.P. Crawford,SEA,145.0,534.0,638.0,142.0,88.0,35.0,0.0,19.0,94.0,65.0,94.0,1.0,125.0,5.0,2.0,3.0,7.0,2.0,0.0,0.266,2023
141.0,Josh Jung,TEX,122.0,478.0,515.0,127.0,78.0,25.0,1.0,23.0,75.0,70.0,30.0,0.0,151.0,5.0,2.0,0.0,7.0,1.0,3.0,0.266,2023
142.0,Kevin Kiermaier,TOR,129.0,370.0,408.0,98.0,63.0,21.0,6.0,8.0,58.0,36.0,29.0,0.0,86.0,4.0,4.0,1.0,9.0,14.0,1.0,0.265,2023
143.0,Orlando Arcia,ATL,139.0,488.0,533.0,129.0,87.0,25.0,0.0,17.0,66.0,65.0,39.0,0.0,102.0,3.0,3.0,0.0,14.0,1.0,0.0,0.264,2023
144.0,Vladimir Guerrero Jr.,TOR,156.0,602.0,682.0,159.0,103.0,30.0,0.0,26.0,78.0,94.0,67.0,5.0,100.0,9.0,4.0,0.0,23.0,5.0,3.0,0.264,2023
145.0,Andy Ibanez,DET,114.0,356.0,383.0,94.0,58.0,23.0,2.0,11.0,42.0,41.0,24.0,0.0,69.0,1.0,1.0,1.0,7.0,1.0,0.0,0.264,2023
146.0,Willson Contreras,STL,125.0,428.0,495.0,113.0,66.0,27.0,0.0,20.0,55.0,67.0,51.0,0.0,111.0,13.0,2.0,1.0,12.0,6.0,3.0,0.264,2023
147.0,Luis Rengifo,LAA,126.0,394.0,445.0,104.0,69.0,15.0,4.0,16.0,55.0,51.0,41.0,0.0,82.0,6.0,4.0,0.0,3.0,6.0,4.0,0.264,2023
148.0,Nick Martini,CIN,29.0,72.0,79.0,19.0,9.0,3.0,1.0,6.0,10.0,16.0,5.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.264,2023
149.0,Ramon Urias,BAL,116.0,360.0,396.0,95.0,66.0,22.0,3.0,4.0,45.0,42.0,27.0,0.0,101.0,8.0,1.0,0.0,10.0,3.0,1.0,0.264,2023
150.0,Alex Verdugo,BOS,142.0,546.0,602.0,144.0,89.0,37.0,5.0,13.0,81.0,54.0,45.0,1.0,93.0,6.0,5.0,0.0,11.0,5.0,3.0,0.264,2023
151.0,Luis Robert Jr.,CHW,145.0,546.0,595.0,144.0,69.0,36.0,1.0,38.0,90.0,80.0,30.0,5.0,172.0,12.0,2.0,0.0,10.0,20.0,4.0,0.264,2023
152.0,Manuel Margot,TBR,99.0,311.0,336.0,82.0,56.0,21.0,1.0,4.0,39.0,38.0,18.0,0.0,55.0,4.0,3.0,0.0,6.0,9.0,3.0,0.264,2023
153.0,Jeremy Pena,HOU,150.0,577.0,634.0,152.0,107.0,32.0,3.0,10.0,81.0,52.0,43.0,1.0,129.0,9.0,1.0,1.0,11.0,13.0,9.0,0.263,2023
154.0,Triston Casas,BOS,132.0,429.0,502.0,113.0,66.0,21.0,2.0,24.0,66.0,65.0,70.0,2.0,126.0,1.0,2.0,0.0,7.0,0.0,0.0,0.263,2023
155.0,Edouard Julien,MIN,109.0,338.0,408.0,89.0,56.0,16.0,1.0,16.0,60.0,37.0,64.0,0.0,128.0,2.0,3.0,1.0,8.0,3.0,0.0,0.263,2023
156.0,Travis Jankowski,TEX,107.0,247.0,287.0,65.0,51.0,12.0,1.0,1.0,34.0,30.0,35.0,0.0,42.0,2.0,2.0,1.0,6.0,19.0,1.0,0.263,2023
157.0,Bryan Reynolds,PIT,145.0,574.0,640.0,151.0,91.0,31.0,5.0,24.0,85.0,84.0,53.0,2.0,138.0,7.0,6.0,0.0,13.0,12.0,1.0,0.263,2023
158.0,Mike Trout,LAA,82.0,308.0,362.0,81.0,48.0,14.0,1.0,18.0,54.0,44.0,45.0,2.0,104.0,7.0,2.0,0.0,4.0,2.0,0.0,0.263,2023
159.0,Nick Madrigal,CHC,92.0,270.0,294.0,71.0,52.0,16.0,1.0,2.0,34.0,28.0,10.0,0.0,24.0,9.0,0.0,5.0,3.0,10.0,2.0,0.263,2023
160.0,Amed Rosario,- - -,142.0,510.0,545.0,134.0,95.0,25.0,8.0,6.0,70.0,58.0,29.0,0.0,99.0,3.0,3.0,0.0,15.0,15.0,2.0,0.263,2023
161.0,Edward Olivares,KCR,107.0,354.0,385.0,93.0,54.0,23.0,4.0,12.0,47.0,36.0,22.0,1.0,64.0,7.0,2.0,0.0,7.0,11.0,5.0,0.263,2023
162.0,Mark Canha,- - -,139.0,435.0,507.0,114.0,77.0,25.0,1.0,11.0,51.0,62.0,49.0,1.0,79.0,17.0,6.0,0.0,11.0,11.0,1.0,0.262,2023
163.0,Alex Bregman,HOU,161.0,622.0,724.0,163.0,106.0,28.0,4.0,25.0,103.0,98.0,92.0,1.0,87.0,8.0,2.0,0.0,22.0,3.0,1.0,0.262,2023
164.0,Jonny DeLuca,LAD,24.0,42.0,45.0,11.0,8.0,1.0,0.0,2.0,5.0,6.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.262,2023
165.0,Brandon Drury,LAA,125.0,485.0,523.0,127.0,68.0,30.0,3.0,26.0,61.0,83.0,25.0,0.0,136.0,8.0,5.0,0.0,14.0,0.0,2.0,0.262,2023
166.0,Nathaniel Lowe,TEX,161.0,623.0,724.0,163.0,105.0,38.0,3.0,17.0,89.0,82.0,93.0,2.0,165.0,5.0,3.0,0.0,22.0,1.0,0.0,0.262,2023
167.0,Andrew Benintendi,CHW,151.0,562.0,621.0,147.0,106.0,34.0,2.0,5.0,72.0,45.0,52.0,5.0,89.0,3.0,3.0,1.0,12.0,13.0,2.0,0.262,2023
168.0,Lourdes Gurriel Jr.,ARI,145.0,551.0,592.0,144.0,83.0,35.0,2.0,24.0,65.0,82.0,33.0,1.0,103.0,6.0,2.0,0.0,20.0,5.0,0.0,0.261,2023
169.0,Owen Miller,MIL,90.0,291.0,314.0,76.0,54.0,17.0,0.0,5.0,29.0,27.0,17.0,1.0,61.0,2.0,4.0,0.0,6.0,13.0,2.0,0.261,2023
170.0,Matt Vierling,DET,134.0,479.0,530.0,125.0,89.0,21.0,5.0,10.0,63.0,44.0,44.0,1.0,112.0,5.0,1.0,1.0,8.0,6.0,6.0,0.261,2023
171.0,Will Smith,LAD,126.0,464.0,554.0,121.0,79.0,21.0,2.0,19.0,80.0,76.0,63.0,2.0,89.0,15.0,12.0,0.0,8.0,3.0,0.0,0.261,2023
172.0,Emmanuel Rivera,ARI,86.0,257.0,283.0,67.0,50.0,13.0,0.0,4.0,32.0,29.0,22.0,0.0,56.0,0.0,4.0,0.0,9.0,1.0,0.0,0.261,2023
173.0,Lars Nootbaar,STL,117.0,426.0,503.0,111.0,73.0,23.0,1.0,14.0,74.0,46.0,72.0,2.0,99.0,1.0,3.0,1.0,7.0,11.0,1.0,0.261,2023
174.0,Yoan Moncada,CHW,92.0,334.0,357.0,87.0,55.0,20.0,1.0,11.0,39.0,40.0,20.0,0.0,107.0,2.0,1.0,0.0,6.0,1.0,0.0,0.26,2023
175.0,Max Kepler,MIN,130.0,438.0,491.0,114.0,66.0,22.0,2.0,24.0,72.0,66.0,45.0,0.0,106.0,4.0,4.0,0.0,9.0,1.0,1.0,0.26,2023
176.0,Conner Capel,OAK,32.0,73.0,86.0,19.0,14.0,5.0,0.0,0.0,6.0,3.0,12.0,0.0,25.0,1.0,0.0,0.0,1.0,5.0,3.0,0.26,2023
177.0,Ha-seong Kim,SDP,152.0,538.0,626.0,140.0,100.0,23.0,0.0,17.0,84.0,60.0,75.0,1.0,124.0,3.0,5.0,5.0,7.0,38.0,9.0,0.26,2023
178.0,Keibert Ruiz,WSN,136.0,523.0,562.0,136.0,94.0,24.0,0.0,18.0,55.0,67.0,31.0,1.0,58.0,6.0,2.0,0.0,13.0,1.0,1.0,0.26,2023
179.0,Jordan Westburg,BAL,68.0,208.0,228.0,54.0,32.0,17.0,2.0,3.0,26.0,23.0,16.0,0.0,56.0,1.0,3.0,0.0,3.0,4.0,1.0,0.26,2023
180.0,David Peralta,LAD,133.0,394.0,422.0,102.0,69.0,25.0,1.0,7.0,47.0,55.0,20.0,1.0,72.0,2.0,6.0,0.0,8.0,4.0,1.0,0.259,2023
181.0,Andruw Monasterio,MIL,92.0,282.0,315.0,73.0,55.0,14.0,1.0,3.0,38.0,27.0,28.0,0.0,66.0,3.0,2.0,0.0,9.0,7.0,2.0,0.259,2023
182.0,Victor Caratini,MIL,62.0,201.0,226.0,52.0,41.0,4.0,0.0,7.0,23.0,25.0,19.0,0.0,45.0,3.0,3.0,0.0,8.0,1.0,1.0,0.259,2023
183.0,Brendan Rodgers,COL,46.0,178.0,192.0,46.0,32.0,9.0,1.0,4.0,21.0,20.0,11.0,0.0,41.0,3.0,0.0,0.0,6.0,0.0,0.0,0.258,2023
184.0,Matthew Batten,SDP,43.0,120.0,139.0,31.0,23.0,6.0,0.0,2.0,19.0,11.0,17.0,0.0,30.0,1.0,0.0,1.0,0.0,2.0,2.0,0.258,2023
185.0,Jonah Heim,TEX,131.0,457.0,501.0,118.0,72.0,28.0,0.0,18.0,61.0,95.0,40.0,2.0,96.0,1.0,3.0,0.0,10.0,2.0,0.0,0.258,2023
186.0,Dairon Blanco,KCR,69.0,124.0,138.0,32.0,18.0,7.0,4.0,3.0,19.0,18.0,10.0,0.0,33.0,2.0,0.0,2.0,2.0,24.0,5.0,0.258,2023
187.0,Richie Palacios,STL,32.0,93.0,102.0,24.0,12.0,6.0,0.0,6.0,9.0,16.0,6.0,0.0,11.0,1.0,1.0,1.0,1.0,2.0,0.0,0.258,2023
188.0,Jasson Dominguez,NYY,8.0,31.0,33.0,8.0,3.0,1.0,0.0,4.0,6.0,7.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.258,2023
189.0,Andrew Vaughn,CHW,152.0,566.0,615.0,146.0,93.0,30.0,2.0,21.0,67.0,80.0,36.0,0.0,129.0,11.0,2.0,0.0,15.0,0.0,0.0,0.258,2023
190.0,Manny Machado,SDP,138.0,543.0,601.0,140.0,89.0,21.0,0.0,30.0,75.0,91.0,50.0,1.0,109.0,2.0,6.0,0.0,20.0,3.0,2.0,0.258,2023
191.0,George Springer,TOR,154.0,613.0,683.0,158.0,111.0,25.0,1.0,21.0,87.0,72.0,60.0,1.0,125.0,5.0,3.0,0.0,20.0,20.0,5.0,0.258,2023
192.0,Christian Walker,ARI,157.0,582.0,661.0,150.0,79.0,36.0,2.0,33.0,86.0,103.0,62.0,3.0,127.0,8.0,8.0,0.0,13.0,11.0,0.0,0.258,2023
193.0,Teoscar Hernandez,SEA,160.0,625.0,678.0,161.0,104.0,29.0,2.0,26.0,70.0,93.0,38.0,2.0,211.0,8.0,7.0,0.0,6.0,7.0,2.0,0.258,2023
194.0,Miguel Cabrera,DET,98.0,334.0,370.0,86.0,62.0,20.0,0.0,4.0,21.0,34.0,31.0,0.0,74.0,2.0,3.0,0.0,11.0,0.0,0.0,0.257,2023
195.0,Fernando Tatis Jr.,SDP,141.0,575.0,635.0,148.0,89.0,33.0,1.0,25.0,91.0,78.0,53.0,0.0,141.0,3.0,3.0,1.0,17.0,29.0,4.0,0.257,2023
196.0,Bryan De La Cruz,MIA,153.0,579.0,626.0,149.0,98.0,32.0,0.0,19.0,60.0,78.0,40.0,0.0,142.0,1.0,5.0,0.0,18.0,4.0,1.0,0.257,2023
197.0,Anthony Santander,BAL,153.0,591.0,656.0,152.0,82.0,41.0,1.0,28.0,81.0,95.0,55.0,1.0,152.0,6.0,4.0,0.0,11.0,5.0,1.0,0.257,2023
198.0,Willi Castro,MIN,124.0,358.0,409.0,92.0,60.0,18.0,5.0,9.0,60.0,34.0,34.0,1.0,99.0,12.0,3.0,2.0,5.0,33.0,5.0,0.257,2023
199.0,Andrew McCutchen,PIT,112.0,390.0,473.0,100.0,69.0,19.0,0.0,12.0,55.0,43.0,75.0,1.0,100.0,4.0,4.0,0.0,8.0,11.0,3.0,0.256,2023
200.0,LaMonte Wade Jr.,SFG,135.0,429.0,519.0,110.0,77.0,14.0,2.0,17.0,64.0,45.0,76.0,3.0,95.0,6.0,4.0,4.0,4.0,2.0,0.0,0.256,2023
201.0,Spencer Horwitz,TOR,15.0,39.0,44.0,10.0,7.0,2.0,0.0,1.0,5.0,7.0,4.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.256,2023
202.0,Kyle Farmer,MIN,120.0,336.0,369.0,86.0,59.0,14.0,2.0,11.0,49.0,46.0,23.0,0.0,86.0,8.0,2.0,0.0,7.0,2.0,4.0,0.256,2023
203.0,Jake Fraley,CIN,111.0,336.0,380.0,86.0,53.0,18.0,0.0,15.0,41.0,65.0,37.0,2.0,71.0,6.0,1.0,0.0,5.0,21.0,5.0,0.256,2023
204.0,Tommy Pham,- - -,129.0,426.0,481.0,109.0,63.0,27.0,3.0,16.0,55.0,68.0,47.0,1.0,106.0,2.0,6.0,0.0,11.0,22.0,3.0,0.256,2023
205.0,Sam Huff,TEX,21.0,43.0,45.0,11.0,6.0,2.0,0.0,3.0,5.0,6.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.256,2023
206.0,Gunnar Henderson,BAL,150.0,560.0,622.0,143.0,77.0,29.0,9.0,28.0,100.0,82.0,56.0,1.0,159.0,3.0,3.0,0.0,10.0,10.0,3.0,0.255,2023
207.0,Eddie Rosario,ATL,142.0,478.0,516.0,122.0,74.0,24.0,3.0,21.0,64.0,74.0,34.0,1.0,122.0,1.0,2.0,1.0,13.0,3.0,4.0,0.255,2023
208.0,Jorge Polanco,MIN,80.0,302.0,343.0,77.0,45.0,18.0,0.0,14.0,38.0,48.0,36.0,0.0,88.0,2.0,3.0,0.0,2.0,4.0,0.0,0.255,2023
209.0,Tyler Wade,OAK,26.0,51.0,55.0,13.0,11.0,1.0,1.0,0.0,8.0,2.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.255,2023
210.0,Salvador Perez,KCR,140.0,538.0,580.0,137.0,93.0,21.0,0.0,23.0,59.0,80.0,19.0,6.0,135.0,13.0,8.0,0.0,11.0,0.0,0.0,0.255,2023
211.0,Dominic Smith,WSN,153.0,527.0,586.0,134.0,100.0,21.0,1.0,12.0,57.0,46.0,47.0,1.0,91.0,10.0,2.0,0.0,12.0,1.0,1.0,0.254,2023
212.0,Francisco Lindor,NYM,160.0,602.0,687.0,153.0,87.0,33.0,2.0,31.0,108.0,98.0,66.0,1.0,137.0,12.0,7.0,0.0,8.0,31.0,4.0,0.254,2023
213.0,Ryan McKenna,BAL,89.0,122.0,139.0,31.0,22.0,7.0,0.0,2.0,23.0,18.0,9.0,0.0,40.0,3.0,2.0,3.0,4.0,5.0,0.0,0.254,2023
214.0,Randy Arozarena,TBR,151.0,551.0,654.0,140.0,95.0,19.0,3.0,23.0,95.0,83.0,80.0,1.0,156.0,18.0,5.0,0.0,10.0,22.0,10.0,0.254,2023
215.0,Esteury Ruiz,OAK,132.0,449.0,497.0,114.0,84.0,24.0,1.0,5.0,47.0,47.0,20.0,1.0,99.0,16.0,1.0,4.0,7.0,67.0,13.0,0.254,2023
216.0,Brandon Belt,TOR,103.0,339.0,404.0,86.0,44.0,23.0,0.0,19.0,53.0,43.0,61.0,1.0,141.0,2.0,2.0,0.0,5.0,0.0,0.0,0.254,2023
217.0,Kevin Newman,CIN,74.0,225.0,253.0,57.0,38.0,16.0,0.0,3.0,28.0,28.0,17.0,0.0,34.0,4.0,5.0,2.0,7.0,8.0,1.0,0.253,2023
218.0,Curtis Mead,TBR,24.0,83.0,92.0,21.0,16.0,3.0,1.0,1.0,12.0,5.0,7.0,0.0,21.0,2.0,0.0,0.0,3.0,0.0,0.0,0.253,2023
219.0,Ezequiel Tovar,COL,153.0,581.0,615.0,147.0,91.0,37.0,4.0,15.0,79.0,73.0,25.0,0.0,166.0,4.0,3.0,2.0,10.0,11.0,5.0,0.253,2023
220.0,Taylor Ward,LAA,97.0,356.0,409.0,90.0,58.0,18.0,0.0,14.0,60.0,47.0,39.0,0.0,80.0,8.0,6.0,0.0,9.0,4.0,2.0,0.253,2023
221.0,Aaron Hicks,- - -,93.0,269.0,312.0,68.0,50.0,9.0,1.0,8.0,44.0,36.0,42.0,1.0,69.0,0.0,1.0,0.0,3.0,6.0,0.0,0.253,2023
222.0,Jesus Sanchez,MIA,125.0,360.0,402.0,91.0,51.0,23.0,3.0,14.0,43.0,52.0,38.0,1.0,107.0,2.0,1.0,1.0,12.0,3.0,1.0,0.253,2023
223.0,Sam Haggerty,SEA,52.0,91.0,108.0,23.0,18.0,3.0,1.0,1.0,13.0,5.0,15.0,0.0,17.0,1.0,0.0,1.0,0.0,10.0,1.0,0.253,2023
224.0,Jarred Kelenic,SEA,105.0,372.0,416.0,94.0,56.0,25.0,2.0,11.0,44.0,49.0,41.0,4.0,132.0,1.0,2.0,0.0,6.0,13.0,5.0,0.253,2023
225.0,Rene Pinto,TBR,39.0,103.0,105.0,26.0,17.0,3.0,0.0,6.0,10.0,16.0,2.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.252,2023
226.0,Jacob Young,WSN,33.0,107.0,121.0,27.0,19.0,7.0,1.0,0.0,9.0,12.0,10.0,0.0,22.0,1.0,0.0,3.0,2.0,13.0,0.0,0.252,2023
227.0,Mike Tauchman,CHC,108.0,337.0,401.0,85.0,59.0,18.0,0.0,8.0,64.0,48.0,56.0,1.0,86.0,4.0,3.0,1.0,3.0,7.0,1.0,0.252,2023
228.0,Harold Castro,COL,99.0,258.0,270.0,65.0,51.0,13.0,0.0,1.0,24.0,31.0,9.0,0.0,66.0,0.0,2.0,1.0,5.0,1.0,0.0,0.252,2023
229.0,Ildemaro Vargas,WSN,86.0,262.0,286.0,66.0,47.0,13.0,2.0,4.0,32.0,31.0,19.0,0.0,20.0,1.0,1.0,3.0,10.0,1.0,1.0,0.252,2023
230.0,Zach Remillard,CHW,54.0,147.0,160.0,37.0,29.0,7.0,0.0,1.0,16.0,18.0,8.0,1.0,48.0,1.0,0.0,4.0,3.0,4.0,3.0,0.252,2023
231.0,J.T. Realmuto,PHI,135.0,489.0,540.0,123.0,70.0,28.0,5.0,20.0,70.0,63.0,35.0,3.0,138.0,9.0,5.0,0.0,10.0,16.0,5.0,0.252,2023
232.0,Jason Delay,PIT,70.0,167.0,187.0,42.0,29.0,11.0,1.0,1.0,20.0,18.0,14.0,0.0,44.0,3.0,1.0,2.0,5.0,0.0,0.0,0.251,2023
233.0,Jeimer Candelario,- - -,140.0,505.0,576.0,127.0,63.0,39.0,3.0,22.0,77.0,70.0,53.0,1.0,127.0,13.0,4.0,0.0,11.0,8.0,1.0,0.251,2023
234.0,Sean Murphy,ATL,108.0,370.0,438.0,93.0,51.0,21.0,0.0,21.0,65.0,68.0,49.0,0.0,98.0,18.0,1.0,0.0,18.0,0.0,0.0,0.251,2023
235.0,Andres Gimenez,CLE,153.0,557.0,616.0,140.0,93.0,27.0,5.0,15.0,76.0,62.0,32.0,3.0,112.0,20.0,3.0,4.0,10.0,30.0,6.0,0.251,2023
236.0,Elvis Andrus,CHW,112.0,374.0,406.0,94.0,67.0,20.0,1.0,6.0,39.0,44.0,25.0,1.0,71.0,4.0,2.0,1.0,11.0,12.0,4.0,0.251,2023
237.0,Matt Duffy,KCR,79.0,191.0,209.0,48.0,38.0,8.0,0.0,2.0,17.0,16.0,12.0,0.0,39.0,4.0,2.0,0.0,4.0,1.0,0.0,0.251,2023
238.0,Garrett Cooper,- - -,123.0,422.0,457.0,106.0,70.0,18.0,1.0,17.0,42.0,61.0,31.0,0.0,132.0,2.0,2.0,0.0,15.0,0.0,0.0,0.251,2023
239.0,Edmundo Sosa,PHI,104.0,279.0,300.0,70.0,43.0,15.0,2.0,10.0,34.0,30.0,8.0,0.0,74.0,9.0,1.0,2.0,10.0,4.0,2.0,0.251,2023
240.0,Ty France,SEA,158.0,587.0,665.0,147.0,103.0,32.0,0.0,12.0,79.0,58.0,43.0,0.0,117.0,34.0,1.0,0.0,25.0,1.0,0.0,0.25,2023
241.0,Manny Pina,OAK,4.0,12.0,12.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,2023
242.0,Corey Dickerson,WSN,50.0,144.0,152.0,36.0,26.0,7.0,1.0,2.0,12.0,17.0,7.0,0.0,28.0,0.0,1.0,0.0,3.0,0.0,1.0,0.25,2023
243.0,Jorge Soler,MIA,137.0,504.0,580.0,126.0,66.0,24.0,0.0,36.0,77.0,75.0,66.0,4.0,141.0,6.0,4.0,0.0,20.0,1.0,0.0,0.25,2023
244.0,Miguel Andujar,PIT,30.0,84.0,90.0,21.0,10.0,7.0,0.0,4.0,9.0,18.0,6.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,0.0,0.25,2023
245.0,Luis Torrens,- - -,18.0,28.0,30.0,7.0,4.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,2023
246.0,Eguy Rosario,SDP,11.0,36.0,37.0,9.0,5.0,1.0,1.0,2.0,6.0,6.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,2023
247.0,Isaac Paredes,TBR,143.0,492.0,571.0,123.0,68.0,24.0,0.0,31.0,71.0,98.0,58.0,0.0,104.0,20.0,1.0,0.0,11.0,1.0,0.0,0.25,2023
248.0,Jazz Chisholm Jr.,MIA,97.0,352.0,383.0,88.0,55.0,12.0,2.0,19.0,50.0,51.0,26.0,0.0,118.0,2.0,2.0,1.0,4.0,22.0,3.0,0.25,2023
249.0,Oneil Cruz,PIT,9.0,32.0,40.0,8.0,6.0,1.0,0.0,1.0,7.0,4.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,0.25,2023
250.0,Jake Burger,- - -,141.0,492.0,540.0,123.0,60.0,28.0,1.0,34.0,71.0,80.0,32.0,0.0,149.0,12.0,4.0,0.0,4.0,1.0,1.0,0.25,2023
251.0,Alejandro Kirk,TOR,123.0,372.0,422.0,93.0,69.0,16.0,0.0,8.0,34.0,43.0,42.0,1.0,45.0,6.0,2.0,0.0,21.0,0.0,0.0,0.25,2023
252.0,Luis Matos,SFG,76.0,228.0,253.0,57.0,41.0,13.0,1.0,2.0,24.0,14.0,20.0,0.0,33.0,3.0,0.0,2.0,3.0,3.0,0.0,0.25,2023
253.0,Luke Raley,TBR,118.0,357.0,406.0,89.0,44.0,23.0,3.0,19.0,56.0,49.0,28.0,0.0,128.0,18.0,2.0,1.0,2.0,14.0,3.0,0.249,2023
254.0,Matt Wallner,MIN,76.0,213.0,254.0,53.0,27.0,11.0,1.0,14.0,42.0,41.0,28.0,1.0,80.0,13.0,0.0,0.0,1.0,2.0,1.0,0.249,2023
255.0,James Outman,LAD,151.0,483.0,567.0,120.0,78.0,16.0,3.0,23.0,86.0,70.0,68.0,1.0,181.0,12.0,4.0,0.0,4.0,16.0,3.0,0.248,2023
256.0,Tommy Edman,STL,137.0,479.0,528.0,119.0,77.0,25.0,4.0,13.0,69.0,47.0,35.0,1.0,84.0,7.0,4.0,3.0,9.0,27.0,4.0,0.248,2023
257.0,Ian Happ,CHC,158.0,580.0,691.0,144.0,84.0,35.0,4.0,21.0,86.0,84.0,99.0,2.0,153.0,6.0,6.0,0.0,12.0,14.0,3.0,0.248,2023
258.0,C.J. Cron,- - -,71.0,258.0,278.0,64.0,40.0,12.0,0.0,12.0,38.0,37.0,17.0,0.0,65.0,1.0,2.0,0.0,13.0,0.0,0.0,0.248,2023
259.0,J.D. Davis,SFG,144.0,480.0,546.0,119.0,77.0,23.0,1.0,18.0,61.0,69.0,52.0,0.0,152.0,6.0,6.0,0.0,16.0,1.0,0.0,0.248,2023
260.0,Santiago Espinal,TOR,93.0,230.0,254.0,57.0,41.0,14.0,0.0,2.0,30.0,25.0,18.0,1.0,36.0,3.0,1.0,2.0,5.0,2.0,1.0,0.248,2023
261.0,Starling Marte,NYM,86.0,315.0,341.0,78.0,65.0,7.0,1.0,5.0,38.0,28.0,16.0,1.0,69.0,8.0,0.0,2.0,8.0,24.0,4.0,0.248,2023
262.0,Rob Refsnyder,BOS,89.0,202.0,243.0,50.0,39.0,9.0,1.0,1.0,31.0,28.0,33.0,0.0,47.0,5.0,1.0,1.0,8.0,7.0,2.0,0.248,2023
263.0,Ronny Mauricio,NYM,26.0,101.0,108.0,25.0,19.0,4.0,0.0,2.0,11.0,9.0,7.0,0.0,31.0,0.0,0.0,0.0,2.0,7.0,0.0,0.248,2023
264.0,Christopher Morel,CHC,107.0,388.0,429.0,96.0,50.0,17.0,3.0,26.0,62.0,70.0,36.0,0.0,133.0,2.0,2.0,1.0,7.0,6.0,2.0,0.247,2023
265.0,David Fletcher,LAA,33.0,89.0,97.0,22.0,19.0,1.0,0.0,2.0,7.0,12.0,7.0,1.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.247,2023
266.0,Mike Moustakas,- - -,112.0,352.0,386.0,87.0,60.0,15.0,0.0,12.0,43.0,48.0,23.0,1.0,95.0,3.0,8.0,0.0,7.0,0.0,0.0,0.247,2023
267.0,Connor Joe,PIT,133.0,413.0,472.0,102.0,56.0,31.0,4.0,11.0,63.0,42.0,50.0,0.0,110.0,8.0,1.0,0.0,4.0,3.0,5.0,0.247,2023
268.0,Brayan Rocchio,CLE,23.0,81.0,86.0,20.0,14.0,6.0,0.0,0.0,9.0,8.0,4.0,0.0,27.0,0.0,1.0,0.0,4.0,0.0,0.0,0.247,2023
269.0,Adam Duvall,BOS,92.0,320.0,353.0,79.0,32.0,24.0,2.0,21.0,45.0,58.0,22.0,1.0,110.0,6.0,5.0,0.0,0.0,4.0,0.0,0.247,2023
270.0,Josh Bell,- - -,150.0,547.0,617.0,135.0,85.0,28.0,0.0,22.0,52.0,74.0,63.0,2.0,134.0,2.0,3.0,0.0,13.0,0.0,1.0,0.247,2023
271.0,Vinnie Pasquantino,KCR,61.0,231.0,260.0,57.0,31.0,17.0,0.0,9.0,24.0,26.0,25.0,2.0,31.0,2.0,1.0,0.0,7.0,0.0,0.0,0.247,2023
272.0,Brent Rooker,OAK,137.0,463.0,526.0,114.0,63.0,20.0,1.0,30.0,61.0,69.0,49.0,1.0,172.0,10.0,4.0,0.0,11.0,4.0,0.0,0.246,2023
273.0,Garrett Mitchell,MIL,19.0,65.0,73.0,16.0,10.0,2.0,1.0,3.0,10.0,7.0,7.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,1.0,0.246,2023
274.0,Sal Frelick,MIL,57.0,191.0,223.0,47.0,34.0,9.0,1.0,3.0,29.0,24.0,28.0,0.0,37.0,1.0,3.0,0.0,2.0,7.0,0.0,0.246,2023
275.0,Geraldo Perdomo,ARI,144.0,407.0,495.0,100.0,70.0,20.0,4.0,6.0,71.0,47.0,64.0,1.0,86.0,6.0,4.0,14.0,2.0,16.0,4.0,0.246,2023
276.0,Tim Anderson,CHW,123.0,493.0,524.0,121.0,100.0,18.0,2.0,1.0,52.0,25.0,26.0,0.0,122.0,3.0,2.0,0.0,15.0,13.0,2.0,0.245,2023
277.0,Josh Rojas,- - -,105.0,314.0,350.0,77.0,56.0,17.0,0.0,4.0,47.0,40.0,27.0,0.0,81.0,1.0,4.0,2.0,3.0,12.0,0.0,0.245,2023
278.0,CJ Abrams,WSN,151.0,563.0,614.0,138.0,86.0,28.0,6.0,18.0,83.0,64.0,32.0,2.0,118.0,13.0,3.0,3.0,7.0,47.0,4.0,0.245,2023
